Login,Open Time,Type,Symbol,Volume
947819,2023.08.07 07:04:06,sell limit,eurusd,0.686173282
760902,2023.08.08 12:47:56,buy,eurusd,0.121337377
391778,2023.07.27 12:00:43,buy,eurusd,0.177497459
391778,2023.07.31 12:41:28,buy,eurusd,0.08874873
609014,2023.08.02 19:27:21,buy,eurusd,0.822621786
265983,2023.08.07 01:03:27,buy,eurusd,0.228948307
939587,2023.08.08 12:24:18,buy,eurusd,1.115643015
406453,2023.08.08 12:57:35,buy limit,eurusd,0.113582263
780812,2023.08.09 04:43:06,sell,eurusd,0.101184368
222982,2023.08.09 04:42:25,sell,eurusd,1.008700122
334482,2023.08.02 04:13:52,sell,gbpaud,0.977053811
334482,2023.08.04 19:47:05,sell,gbpaud,0.195410762
334482,2023.08.07 10:24:00,sell,gbpaud,0.195410762
334482,2023.08.07 15:43:42,sell,gbpaud,0.293116143
334482,2023.08.07 14:29:36,sell,gbpaud,0.195410762
334482,2023.08.07 16:36:03,sell,gbpaud,0.195410762
334482,2023.08.08 06:10:04,sell,gbpaud,0.293116143
334482,2023.08.08 07:51:09,sell,gbpaud,0.586232287
522395,2023.08.09 05:18:42,sell,gbpaud,0.082773424
441067,2023.03.09 05:50:03,sell,gbpaud,0.093225751
441067,2023.08.08 10:11:51,buy,gbpaud,0.093225751
630705,2023.06.22 13:01:32,buy,gbpchf,0.124757288
132201,2023.08.08 02:00:27,buy,gbpchf,0.099750816
441067,2023.03.13 14:46:01,sell,gbpchf,0.093225751
441067,2023.06.21 08:20:01,buy,gbpchf,0.093225751
119233,2023.03.27 13:07:28,sell,gbpjpy,0.087423072
490210,2023.03.29 13:31:12,sell,gbpjpy,0.239882737
897676,2023.03.29 21:29:13,sell,gbpjpy,0.120390987
888368,2023.06.14 14:00:55,sell,gbpjpy,0.11166028
490210,2023.06.28 03:38:02,buy,gbpjpy,0.119941368
501236,2023.08.01 15:06:15,buy,gbpjpy,0.076654554
913435,2023.08.02 20:06:56,buy,gbpjpy,0.602809058
372116,2023.08.02 20:32:40,buy,gbpjpy,0.444782589
986006,2023.08.07 10:37:04,sell stop,gbpjpy,0.113887986
955861,2023.08.09 02:54:29,sell,gbpjpy,0.108131224
955861,2023.08.09 03:32:30,sell,gbpjpy,0.108131224
646732,2023.08.09 06:22:24,sell,gbpjpy,0.118085489
441067,2023.02.03 09:06:27,sell,gbpjpy,0.186451502
441067,2023.04.10 09:56:16,sell,gbpjpy,0.093225751
441067,2023.07.06 14:54:15,buy,gbpjpy,0.093225751
450490,2023.07.28 05:28:36,sell,gbpjpy,0.113263775
450490,2023.07.31 10:52:14,buy,gbpjpy,0.113263775
450490,2023.08.04 01:09:29,sell,gbpjpy,0.113263775
450490,2023.08.08 08:28:16,buy stop,gbpjpy,0.113263775
450490,2023.08.08 16:32:06,buy limit,gbpjpy,0.113263775
589552,2023.06.13 16:33:21,sell,gbpjpy,1.050410596
845692,2023.06.29 18:10:33,buy,gbpjpy,0.117670021
589552,2023.07.27 20:55:48,buy,gbpjpy,0.525205298
589552,2023.06.13 17:37:06,sell,gbpjpy,0.525205298
589552,2023.07.28 06:20:53,sell,gbpjpy,0.525205298
589552,2023.08.01 16:05:34,buy,gbpjpy,0.525205298
589552,2023.08.01 23:48:04,buy,gbpjpy,0.525205298
589552,2023.08.08 19:57:04,buy,gbpjpy,0.525205298
470270,2022.04.14 01:08:58,buy,gbpusd,0.084872955
887045,2022.11.10 18:47:12,sell,gbpusd,0.980771767
849627,2023.03.29 17:34:12,sell,gbpusd,0.078273897
887045,2023.05.05 17:46:40,buy,gbpusd,0.980771767
995406,2023.03.03 12:45:36,sell,gbpusd,0.929431089
169339,2023.05.29 16:19:26,sell,gbpusd,1.066492642
539154,2023.06.08 15:49:23,sell,gbpusd,1.126064698
332363,2023.06.08 15:49:48,sell,gbpusd,1.077361583
614628,2023.06.08 15:49:56,sell,gbpusd,1.001703937
995406,2023.06.16 20:56:41,buy,gbpusd,0.464715544
995406,2023.06.26 06:32:47,sell,gbpusd,0.092943109
691788,2023.07.14 01:49:34,buy,gbpusd,0.101311505
886712,2023.07.14 06:59:41,buy,gbpusd,0.088815123
633845,2023.07.18 19:28:31,buy,gbpusd,0.845142983
691788,2023.07.19 01:45:02,buy,gbpusd,0.101311505
633845,2023.07.19 04:36:42,buy,gbpusd,0.845142983
691788,2023.07.19 07:32:05,buy,gbpusd,0.101311505
691788,2023.07.27 13:24:28,buy,gbpusd,0.101311505
251237,2023.07.27 14:45:32,buy,gbpusd,0.23841316
169339,2023.05.08 13:34:28,buy,gbpusd,1.173141906
633845,2023.07.31 01:01:15,buy,gbpusd,1.690285966
986006,2023.08.01 12:15:21,buy,gbpusd,0.113887986
251237,2023.08.04 14:22:59,sell,gbpusd,0.11920658
169339,2023.03.03 12:45:58,sell,gbpusd,0.639895585
169339,2023.04.04 11:45:16,buy,gbpusd,0.533246321
995406,2023.05.08 13:34:05,buy,gbpusd,0.557658653
541645,2023.08.07 08:03:41,buy,gbpusd,0.081132699
986006,2023.08.07 10:31:40,sell limit,gbpusd,0.113887986
986006,2023.08.07 10:32:17,buy stop,gbpusd,0.113887986
633845,2023.08.08 03:15:28,buy,gbpusd,1.690285966
640538,2023.08.08 05:01:25,buy,gbpusd,0.116132851
633845,2023.08.08 07:39:26,buy,gbpusd,0.845142983
273264,2023.08.08 15:40:15,sell,gbpusd,1.000330341
273264,2023.08.08 15:45:47,sell,gbpusd,1.000330341
350067,2023.08.08 16:17:14,sell,gbpusd,0.085941908
273264,2023.08.08 17:04:52,sell,gbpusd,0.100033034
273264,2023.08.08 17:05:31,sell,gbpusd,0.200066068
232701,2023.08.08 17:58:41,sell,gbpusd,0.090364958
273264,2023.08.08 17:59:23,sell,gbpusd,0.100033034
251237,2023.08.08 19:07:36,sell,gbpusd,0.357619741
251237,2023.08.08 19:44:57,sell,gbpusd,0.11920658
273264,2023.08.09 02:59:26,sell,gbpusd,0.100033034
768615,2023.08.09 03:37:23,buy limit,gbpusd,0.106066629
691788,2023.08.09 03:54:54,sell,gbpusd,0.101311505
273264,2023.08.09 04:55:57,buy,gbpusd,2.000660682
273264,2023.08.09 04:56:28,buy,gbpusd,0.500165171
188819,2023.08.09 05:33:07,sell,gbpusd,0.156644268
441067,2023.03.08 04:06:01,sell,gbpusd,0.093225751
441067,2023.03.10 04:07:45,sell,gbpusd,0.093225751
441067,2023.07.27 13:45:26,buy,gbpusd,0.093225751
544036,2023.08.07 15:33:32,buy,gbpusd,0.08130535
544036,2023.08.08 04:03:23,buy,gbpusd,0.08130535
544036,2023.08.08 13:29:32,buy,gbpusd,0.162610701
544036,2023.08.08 14:03:45,sell,gbpusd,0.08130535
544036,2023.08.08 18:21:05,sell,gbpusd,0.08130535
947819,2023.08.09 03:52:26,buy,gbpusd,0.228724427
391778,2023.07.27 10:39:14,buy,gbpusd,0.177497459
391778,2023.07.31 12:41:03,buy,gbpusd,0.08874873
609014,2023.08.03 16:06:39,buy,gbpusd,0.411310893
391778,2023.08.04 04:28:16,buy,gbpusd,0.08874873
609014,2023.08.04 06:24:29,buy,gbpusd,0.164524357
609014,2023.08.04 08:10:36,buy,gbpusd,0.246786536
265983,2023.08.07 01:03:08,buy,gbpusd,0.228948307
265983,2023.08.07 01:03:12,buy,gbpusd,0.228948307
939587,2023.08.08 12:28:05,buy,gbpusd,1.115643015
939587,2023.08.08 15:05:28,buy,gbpusd,0.557821507
609014,2023.08.08 15:05:28,buy,gbpusd,0.411310893
578560,2023.08.08 03:00:23,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:26,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:30,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:33,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:37,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:44,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:47,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:50,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:53,buy,gbpusd,0.121206247
578560,2023.08.08 03:00:56,buy,gbpusd,0.121206247
222982,2023.08.09 05:10:58,sell,gbpusd,1.008700122
269687,2023.07.26 03:50:32,buy,has,0.176725708
900070,2023.07.26 07:54:45,buy,has,1.162680017
900070,2023.07.26 08:35:35,buy,has,1.162680017
900070,2023.07.26 17:07:04,buy,has,1.162680017
900070,2023.07.26 18:22:30,buy,has,1.162680017
900070,2023.07.27 03:37:50,buy,has,1.162680017
900070,2023.07.31 09:25:24,buy,has,1.162680017
859087,2023.07.31 19:51:33,buy,has,0.10488723
719991,2023.08.01 07:08:44,buy,has,0.089778948
719991,2023.08.01 07:22:05,buy,has,0.089778948
932350,2023.08.01 12:15:06,buy,has,0.103671277
900070,2023.08.02 05:17:17,buy,has,1.162680017
269687,2023.08.02 18:27:59,buy,has,0.088362854
932350,2023.08.03 05:00:14,buy,has,0.103671277
395027,2023.08.07 13:45:18,buy,has,0.120315604
903490,2023.08.07 13:45:19,buy,has,0.081026749
395027,2023.08.07 18:20:10,buy,has,0.120315604
870667,2023.08.08 05:28:11,buy,has,0.123458254
900070,2023.08.08 09:03:51,buy,has,1.162680017
395027,2023.08.08 09:45:53,buy,has,0.120315604
903490,2023.08.08 09:45:54,buy,has,0.081026749
395027,2023.08.08 11:41:45,buy,has,0.120315604
903490,2023.08.08 11:41:46,buy,has,0.081026749
553371,2023.08.08 11:44:10,buy,has,0.249306941
553371,2023.08.08 15:28:11,buy,has,1.246534705
236644,2023.08.08 15:47:36,sell,has,0.476585601
236644,2023.08.08 16:00:26,sell,has,0.19063424
353430,2023.08.08 16:00:48,buy,has,0.159199965
236644,2023.08.09 05:18:51,buy,has,0.19063424
236644,2023.08.09 05:47:09,buy,has,0.476585601
606408,2023.06.08 07:38:36,sell,nik,0.102090119
606408,2023.06.08 07:38:42,sell,nik,0.102090119
606408,2023.06.08 07:38:54,sell,nik,0.102090119
606408,2023.06.08 07:39:02,sell,nik,0.102090119
606408,2023.06.08 07:39:13,sell,nik,0.102090119
606408,2023.06.08 09:30:06,sell,nik,0.102090119
606408,2023.06.09 01:37:41,sell,nik,0.102090119
606408,2023.07.04 08:58:19,buy,nik,0.102090119
828135,2023.07.12 03:53:03,sell,nik,1.745465072
606408,2023.08.02 04:15:39,buy,nik,0.102090119
606408,2023.08.02 18:05:48,buy,nik,0.102090119
606408,2023.08.04 02:37:28,sell,nik,0.102090119
606408,2023.08.07 08:11:58,sell,nik,0.102090119
891671,2023.08.07 02:25:59,sell,nik,0.156667279
891671,2023.08.07 03:14:04,sell,nik,0.156667279
891671,2023.08.07 04:28:28,sell,nik,0.156667279
870667,2023.08.08 02:00:44,buy,nik,0.123458254
870667,2023.08.08 02:02:54,buy,nik,0.123458254
260617,2023.08.08 04:44:05,buy,nik,0.107053655
260617,2023.08.08 16:16:16,sell,nik,0.107053655
606408,2023.08.09 01:38:04,sell limit,nik,0.102090119
606408,2023.08.09 01:38:49,sell limit,nik,0.102090119
606408,2023.08.09 01:40:15,buy limit,nik,0.102090119
870667,2023.08.09 05:11:56,buy,nik,0.123458254
937988,2023.06.23 21:16:10,sell,nq,1.118927355
937988,2023.06.26 17:13:07,sell,nq,1.118927355
379985,2023.06.28 10:43:05,sell,nq,0.234380135
937988,2023.07.12 18:17:23,buy,nq,1.118927355
937988,2023.07.20 01:51:39,buy,nq,1.118927355
937988,2023.07.20 13:49:16,buy,nq,1.118927355
937988,2023.06.22 14:00:57,sell,nq,2.014069239
937988,2023.07.27 20:23:38,sell,nq,0.223785471
605667,2023.07.31 13:12:30,buy,nq,0.245991224
379985,2023.07.31 17:06:07,buy,nq,0.234380135
937988,2023.08.01 15:07:04,buy,nq,1.118927355
499218,2023.08.04 15:39:15,buy,nq,0.219966934
605667,2023.08.04 18:45:17,sell,nq,0.245991224
891671,2023.08.08 05:15:03,buy,nq,0.156667279
891671,2023.08.08 07:58:41,buy,nq,0.156667279
379985,2023.08.08 10:07:21,buy,nq,0.117190067
379985,2023.08.08 10:09:09,buy,nq,0.117190067
891671,2023.08.08 13:12:19,buy,nq,0.156667279
901076,2023.08.08 15:29:38,buy,nq,0.461690867
499218,2023.08.08 15:50:02,sell,nq,0.109983467
379985,2023.08.08 17:08:48,sell,nq,0.117190067
379985,2023.08.08 17:09:12,sell,nq,0.117190067
379985,2023.08.08 17:47:53,sell,nq,0.117190067
415773,2023.08.08 18:17:20,sell,nq,0.549098808
415773,2023.08.09 03:59:40,sell,nq,0.549098808
415773,2023.08.09 05:05:04,sell,nq,0.549098808
986006,2023.08.08 13:31:51,sell,nzdjpy,0.113887986
986006,2023.08.07 10:40:48,sell limit,nzdjpy,0.113887986
354017,2023.08.08 02:01:00,buy,nzdjpy,0.08371444
354017,2023.08.08 09:05:16,buy,nzdjpy,0.08371444
609768,2023.08.09 05:04:12,buy,nzdjpy,1.222036482
609768,2023.08.09 05:06:06,buy,nzdjpy,1.222036482
609768,2023.08.09 05:49:25,buy,nzdjpy,1.222036482
441067,2023.03.24 13:03:11,sell,nzdjpy,0.093225751
441067,2023.03.28 14:38:16,sell,nzdjpy,0.093225751
441067,2023.07.05 02:47:06,buy,nzdjpy,0.093225751
470270,2022.04.13 04:32:15,buy,nzdusd,0.084872955
470270,2022.04.13 05:02:27,buy,nzdusd,0.084872955
895317,2022.04.26 16:14:19,buy,nzdusd,0.114322008
470270,2023.02.03 16:17:23,buy,nzdusd,0.084872955
886712,2023.07.14 07:00:27,buy,nzdusd,0.088815123
189956,2023.07.27 11:16:15,buy,nzdusd,0.085150617
189956,2023.07.27 14:49:45,buy,nzdusd,0.085150617
189956,2023.07.27 15:36:45,buy,nzdusd,0.085150617
295313,2023.07.27 15:04:12,buy,nzdusd,0.086122534
295313,2023.08.01 06:21:31,buy,nzdusd,0.086122534
189956,2023.08.02 02:09:22,buy,nzdusd,0.085150617
295313,2023.08.02 05:16:42,buy,nzdusd,0.172245068
501356,2023.08.03 14:49:27,buy,nzdusd,0.102759404
957330,2023.08.04 16:37:05,buy,nzdusd,0.078266177
986006,2023.08.07 10:30:45,sell limit,nzdusd,0.113887986
295313,2023.08.08 07:55:21,buy,nzdusd,0.086122534
295313,2023.08.08 08:11:52,buy,nzdusd,0.258367601
986006,2023.08.09 01:43:19,buy stop,nzdusd,0.113887986
904199,2023.08.02 04:44:00,buy,nzdusd,0.616320975
115805,2023.08.02 04:45:20,buy,nzdusd,0.613276324
904199,2023.08.02 16:23:38,buy,nzdusd,0.616320975
115805,2023.08.02 16:25:20,buy,nzdusd,0.613276324
904199,2023.08.02 16:45:57,buy,nzdusd,0.616320975
391778,2023.07.27 14:37:00,buy,sp,0.08874873
391778,2023.08.04 07:21:59,buy,sp,0.08874873
986006,2023.08.07 10:34:00,buy limit,usdcad,0.113887986
189956,2023.08.09 06:02:31,buy,usdcad,0.085150617
441067,2023.03.10 21:51:03,buy,usdcad,0.093225751
441067,2023.07.13 16:53:12,sell,usdcad,0.093225751
443585,2023.08.09 04:55:35,sell,usdcad,0.101213831
443585,2023.08.09 04:55:45,sell,usdcad,0.101213831
391778,2023.07.12 16:02:04,sell,usdcad,0.08874873
116496,2021.07.30 09:52:15,sell,usdchf,0.111083129
116496,2021.09.30 12:39:45,buy,usdchf,0.111083129
451890,2022.11.11 14:07:17,buy,usdchf,0.097144394
897676,2022.11.18 10:32:43,buy,usdchf,0.120390987
630705,2023.03.08 14:17:35,buy,usdchf,0.124757288
845391,2023.03.29 10:25:54,buy,usdchf,0.099718884
897676,2023.04.17 12:52:03,buy,usdchf,0.120390987
849627,2023.05.31 19:38:42,buy,usdchf,3.130955861
232277,2023.06.14 14:30:08,buy,usdchf,0.330496883
440041,2023.06.14 13:29:40,buy,usdchf,0.082859244
636902,2023.06.21 16:30:22,buy,usdchf,0.123730117
845391,2023.06.30 12:04:13,buy,usdchf,0.099718884
636902,2023.07.07 14:35:03,buy,usdchf,0.123730117
451890,2023.07.07 18:00:19,buy,usdchf,0.097144394
357370,2023.07.07 16:07:02,buy,usdchf,0.924723264
353430,2023.07.07 17:07:35,buy,usdchf,0.079599982
278727,2023.07.10 04:47:20,buy,usdchf,0.098795073
440041,2023.07.10 15:53:24,buy,usdchf,0.082859244
934419,2023.07.10 16:23:16,buy,usdchf,0.113250748
642765,2023.07.10 16:29:19,buy,usdchf,0.103177376
405820,2023.07.10 16:29:49,buy,usdchf,0.086771828
934419,2023.07.10 16:32:33,buy,usdchf,0.113250748
224262,2023.07.10 16:32:46,buy,usdchf,0.091977849
224262,2023.07.10 16:33:12,buy,usdchf,0.091977849
642765,2023.07.10 19:55:04,buy,usdchf,0.103177376
405820,2023.07.10 20:13:47,buy,usdchf,0.086771828
224262,2023.07.11 00:01:48,buy,usdchf,0.091977849
690490,2023.07.11 08:09:57,buy,usdchf,0.079212113
405820,2023.07.11 08:32:48,buy,usdchf,0.086771828
224262,2023.07.11 08:33:11,buy,usdchf,0.091977849
642765,2023.07.11 09:15:14,buy,usdchf,0.309532128
224262,2023.07.11 09:16:45,buy,usdchf,0.091977849
405820,2023.07.11 09:48:18,buy,usdchf,0.086771828
353430,2023.07.11 18:58:42,buy,usdchf,0.079599982
132201,2023.07.11 16:37:13,buy,usdchf,0.099750816
278727,2023.07.12 01:44:49,buy,usdchf,0.098795073
224262,2023.07.12 15:42:56,buy,usdchf,0.091977849
232701,2023.07.27 15:46:10,sell,usdchf,0.090364958
232701,2023.07.28 14:32:46,sell,usdchf,0.090364958
845391,2023.08.02 16:38:44,sell,usdchf,0.099718884
642765,2023.08.04 15:34:34,buy,usdchf,0.103177376
405820,2023.08.04 15:34:34,buy,usdchf,0.086771828
188819,2023.08.07 05:14:13,sell,usdchf,0.156644268
188819,2023.08.07 05:15:17,buy stop,usdchf,0.156644268
986006,2023.08.07 10:32:56,buy limit,usdchf,0.113887986
986006,2023.08.07 10:33:26,sell stop,usdchf,0.113887986
441067,2023.03.08 06:23:51,buy,usdchf,0.093225751
441067,2023.08.04 15:36:41,sell,usdchf,0.093225751
578560,2023.08.09 03:49:25,buy,usdchf,0.121206247
578560,2023.08.09 03:49:29,buy,usdchf,0.121206247
578560,2023.08.09 03:49:32,buy,usdchf,0.121206247
578560,2023.08.09 03:49:36,buy,usdchf,0.121206247
578560,2023.08.09 03:49:39,buy,usdchf,0.121206247
578560,2023.08.09 03:49:44,buy,usdchf,0.121206247
578560,2023.08.09 03:49:51,buy,usdchf,0.121206247
578560,2023.08.09 03:49:55,buy,usdchf,0.121206247
578560,2023.08.09 03:49:58,buy,usdchf,0.121206247
578560,2023.08.09 03:50:01,buy,usdchf,0.121206247
890096,2023.04.03 07:37:32,buy,usdchf,1.046714452
890096,2023.08.09 03:05:51,sell,usdchf,1.046714452
667082,2022.03.16 20:22:13,sell,usdjpy,1.97926577
667082,2022.04.08 14:28:40,sell,usdjpy,0.989632885
667082,2022.04.19 02:43:51,sell,usdjpy,0.989632885
353315,2022.05.27 09:38:32,sell,usdjpy,0.111073646
208471,2022.05.27 09:38:50,sell,usdjpy,0.122124508
873441,2023.01.20 05:30:02,sell,usdjpy,0.105513707
873441,2023.02.03 14:47:51,sell,usdjpy,0.105513707
849627,2023.02.10 16:23:24,sell,usdjpy,3.130955861
849627,2023.02.10 16:51:52,sell,usdjpy,1.56547793
873441,2023.03.27 01:51:40,sell,usdjpy,0.105513707
849627,2023.03.27 08:05:42,sell,usdjpy,3.130955861
105413,2023.03.28 20:00:12,sell,usdjpy,0.096509331
873441,2023.04.06 15:15:09,sell,usdjpy,0.105513707
873441,2023.04.10 03:27:11,sell,usdjpy,0.105513707
119233,2023.04.10 10:14:39,sell,usdjpy,0.087423072
158438,2023.04.13 15:39:04,sell,usdjpy,0.08199168
890119,2023.04.14 14:31:03,sell,usdjpy,0.339758986
667082,2023.04.14 18:44:51,sell,usdjpy,0.989632885
873441,2023.04.17 01:12:34,sell,usdjpy,0.105513707
205680,2023.04.26 16:28:00,sell,usdjpy,0.124073516
849627,2023.05.01 07:47:49,buy,usdjpy,1.56547793
897676,2023.05.04 16:22:38,sell,usdjpy,0.120390987
873441,2023.05.05 14:54:07,sell,usdjpy,0.105513707
873441,2023.05.15 02:32:37,sell,usdjpy,0.105513707
873441,2023.05.17 10:14:59,sell,usdjpy,0.105513707
873441,2023.05.18 14:33:04,sell,usdjpy,0.105513707
539154,2023.05.17 16:08:25,sell,usdjpy,1.126064698
332363,2023.05.17 16:09:14,sell,usdjpy,1.077361583
210348,2023.05.17 17:15:34,sell,usdjpy,17.97262208
873441,2023.05.24 17:02:37,sell,usdjpy,0.105513707
158438,2023.06.02 05:20:45,sell,usdjpy,0.08199168
300366,2023.06.09 07:18:23,sell,usdjpy,0.155087486
890119,2023.05.11 15:24:22,buy,usdjpy,0.113252995
890119,2023.06.16 06:29:50,buy,usdjpy,0.113252995
945089,2023.06.21 04:34:25,sell,usdjpy,0.105874865
945089,2023.06.23 09:34:47,buy,usdjpy,0.105874865
300366,2023.06.27 09:11:30,sell,usdjpy,0.155087486
105413,2023.06.29 15:01:18,buy,usdjpy,0.096509331
158438,2023.07.05 08:15:17,buy,usdjpy,0.08199168
679833,2023.07.05 14:42:17,buy,usdjpy,0.153585781
890119,2023.07.10 14:20:08,buy,usdjpy,0.113252995
690193,2023.07.12 16:06:44,buy,usdjpy,1.173860754
849627,2023.02.10 15:38:33,sell,usdjpy,1.330656241
372116,2023.07.26 21:24:00,buy,usdjpy,0.444782589
913435,2023.07.26 21:31:03,buy,usdjpy,0.602809058
913435,2023.07.26 21:32:05,buy,usdjpy,0.602809058
913435,2023.07.26 21:33:33,buy,usdjpy,0.602809058
913435,2023.07.26 21:52:50,buy,usdjpy,0.602809058
873441,2023.07.28 15:32:52,sell,usdjpy,0.105513707
118912,2023.07.28 08:15:04,sell,usdjpy,0.121784204
564387,2023.07.28 08:34:48,sell,usdjpy,0.120565503
118912,2023.07.28 15:03:44,sell,usdjpy,0.121784204
210348,2023.07.28 19:16:21,sell,usdjpy,17.97262208
873441,2023.07.31 08:50:58,sell,usdjpy,0.105513707
986006,2023.07.31 03:45:53,sell,usdjpy,0.113887986
210348,2023.07.31 15:56:28,sell,usdjpy,17.97262208
205680,2023.08.02 16:14:04,buy,usdjpy,0.124073516
107693,2023.08.02 20:08:54,buy,usdjpy,0.524003673
566996,2023.08.02 20:28:02,buy,usdjpy,0.508638454
690193,2023.08.04 15:34:00,buy,usdjpy,1.173860754
825592,2023.08.04 16:29:31,sell,usdjpy,0.238421674
625176,2023.08.07 01:02:24,buy limit,usdjpy,0.237730448
986006,2023.08.07 01:38:03,sell,usdjpy,0.113887986
986006,2023.08.07 02:23:07,sell,usdjpy,0.113887986
873441,2023.08.07 01:41:38,sell limit,usdjpy,0.105513707
873441,2023.08.07 01:41:51,sell limit,usdjpy,0.105513707
873441,2023.08.07 01:42:01,sell limit,usdjpy,0.105513707
873441,2023.08.07 01:42:26,sell limit,usdjpy,0.105513707
873441,2023.08.07 01:43:17,buy limit,usdjpy,0.105513707
873441,2023.08.07 01:43:30,buy limit,usdjpy,0.105513707
873441,2023.08.07 01:43:52,buy limit,usdjpy,0.105513707
873441,2023.08.07 01:44:03,buy limit,usdjpy,0.105513707
690193,2023.08.07 02:46:08,buy,usdjpy,1.173860754
986006,2023.08.07 10:35:57,sell stop,usdjpy,0.113887986
625176,2023.08.07 11:43:18,buy limit,usdjpy,0.237730448
625176,2023.08.07 14:54:20,sell,usdjpy,0.237730448
970987,2023.08.08 02:14:11,buy limit,usdjpy,0.23502997
625176,2023.08.08 03:54:27,sell,usdjpy,0.237730448
679833,2023.08.08 02:55:21,sell limit,usdjpy,0.153585781
158438,2023.08.08 04:30:45,buy,usdjpy,0.08199168
118912,2023.08.08 05:16:08,sell,usdjpy,0.121784204
395027,2023.08.08 13:46:40,sell,usdjpy,0.120315604
903490,2023.08.08 13:46:41,sell,usdjpy,0.081026749
849829,2023.08.08 16:51:32,sell,usdjpy,0.085214294
849627,2023.08.08 17:46:18,sell,usdjpy,1.56547793
807851,2023.08.09 00:54:10,buy,usdjpy,0.083188341
344433,2023.08.09 01:37:51,buy,usdjpy,0.088814272
266938,2023.08.09 04:48:21,sell,usdjpy,0.098091631
938280,2023.08.09 06:16:43,buy,usdjpy,0.094309286
938280,2023.08.09 06:20:31,sell stop,usdjpy,0.094309286
143996,2023.08.09 06:25:19,sell,usdjpy,0.100510008
587484,2023.08.08 04:12:53,buy limit,usdjpy,0.113778611
587484,2023.08.09 04:08:55,buy,usdjpy,0.113778611
441067,2023.03.24 12:30:32,sell,usdjpy,0.093225751
760902,2023.07.31 03:56:41,sell,usdjpy,0.121337377
441067,2023.08.03 06:16:55,buy,usdjpy,0.093225751
760902,2023.08.08 12:07:57,sell,usdjpy,0.121337377
947819,2023.08.09 02:31:31,sell limit,usdjpy,0.800535496
942552,2022.04.18 03:32:16,sell,usdjpy,1.124709819
942552,2022.04.18 16:23:01,sell,usdjpy,1.124709819
237383,2023.03.29 11:53:04,sell,usdjpy,1.004992826
237383,2023.04.14 18:44:51,sell,usdjpy,1.004992826
115805,2023.05.17 15:50:27,sell,usdjpy,0.613276324
115805,2023.05.17 03:19:54,sell,usdjpy,0.613276324
237383,2023.05.17 14:37:00,sell,usdjpy,1.004992826
115805,2023.05.17 14:53:40,sell,usdjpy,0.613276324
904199,2023.07.31 10:37:01,sell,usdjpy,0.616320975
115805,2023.07.31 10:37:54,sell,usdjpy,0.613276324
904199,2023.07.31 10:39:38,sell,usdjpy,0.616320975
115805,2023.08.02 16:28:19,sell,usdjpy,0.613276324
265983,2023.08.07 01:02:48,sell,usdjpy,0.228948307
348042,2023.08.08 02:37:44,buy,usdjpy,0.088737075
578560,2023.08.07 03:59:17,sell,usdjpy,0.121206247
578560,2023.08.07 03:59:20,sell,usdjpy,0.121206247
780812,2023.08.09 04:59:24,buy,usdjpy,0.101184368
774501,2023.05.17 17:10:44,sell,usdjpy,1.153521748
774501,2023.06.16 16:06:37,buy,usdjpy,1.153521748
890096,2023.07.05 10:34:08,buy,usdjpy,1.163016058
845692,2023.07.05 18:06:39,buy,usdjpy,1.176700213
845692,2023.07.05 18:07:15,buy,usdjpy,1.176700213
845692,2023.07.05 18:07:57,buy,usdjpy,1.176700213
845692,2023.07.06 16:21:41,buy,usdjpy,0.235340043
845692,2023.07.06 17:28:24,buy,usdjpy,1.176700213
845692,2023.07.10 04:45:42,buy,usdjpy,5.883501065
845692,2023.07.10 15:37:15,buy,usdjpy,0.588350107
845692,2023.07.10 18:39:18,buy,usdjpy,2.353400426
845692,2023.07.10 18:39:58,buy,usdjpy,0.235340043
845692,2023.07.12 19:40:13,buy,usdjpy,1.76505032
845692,2023.07.12 19:44:50,buy,usdjpy,1.76505032
845692,2023.07.14 17:28:22,buy,usdjpy,1.176700213
845692,2023.07.14 17:37:31,buy,usdjpy,1.176700213
845692,2023.07.17 02:53:15,buy,usdjpy,0.588350107
236644,2023.07.18 15:38:50,sell,usdjpy,0.953171201
236644,2023.07.18 15:39:44,sell,usdjpy,0.953171201
845692,2023.07.19 19:51:51,buy,usdjpy,1.176700213
845692,2023.07.19 19:52:59,buy,usdjpy,5.883501065
845692,2023.07.19 19:54:49,buy,usdjpy,2.353400426
845692,2023.07.19 21:02:17,buy,usdjpy,2.353400426
845692,2023.07.25 04:31:37,buy,usdjpy,0.353010064
890096,2023.04.14 14:32:08,sell,usdjpy,3.954254597
890096,2023.07.06 03:01:23,buy,usdjpy,0.465206423
845692,2023.07.13 20:01:23,buy,usdjpy,2.941750533
890096,2023.08.01 17:59:05,buy,usdjpy,1.279317664
236644,2023.08.07 04:41:03,sell,usdjpy,0.476585601
236644,2023.08.07 17:52:54,sell,usdjpy,0.19063424
